time,job,job_counting,city
2020-01,IOS,11,Hồ Chí Minh
2020-02,IOS,21,Hồ Chí Minh
2020-03,IOS,47,Hồ Chí Minh
2020-04,IOS,29,Hồ Chí Minh
2020-05,IOS,29,Hồ Chí Minh
2020-06,IOS,15,Hồ Chí Minh
2020-07,IOS,17,Hồ Chí Minh
2020-08,IOS,36,Hồ Chí Minh
2020-09,IOS,9,Hồ Chí Minh
2020-10,IOS,36,Hồ Chí Minh
2020-11,IOS,30,Hồ Chí Minh
2020-12,IOS,39,Hồ Chí Minh
2021-01,IOS,27,Hồ Chí Minh
2021-02,IOS,29,Hồ Chí Minh
2021-03,IOS,55,Hồ Chí Minh
2021-04,IOS,58,Hồ Chí Minh
2021-05,IOS,32,Hồ Chí Minh
2021-06,IOS,33,Hồ Chí Minh
2021-07,IOS,50,Hồ Chí Minh
2021-08,IOS,55,Hồ Chí Minh
2021-09,IOS,40,Hồ Chí Minh
2021-10,IOS,46,Hồ Chí Minh
2021-11,IOS,30,Hồ Chí Minh
2021-12,IOS,42,Hồ Chí Minh
2022-01,IOS,32,Hồ Chí Minh
2022-02,IOS,31,Hồ Chí Minh
2022-03,IOS,109,Hồ Chí Minh
2022-04,IOS,59,Hồ Chí Minh
2022-05,IOS,43,Hồ Chí Minh
2022-06,IOS,37,Hồ Chí Minh
2022-07,IOS,27,Hồ Chí Minh
2022-08,IOS,29,Hồ Chí Minh
2022-09,IOS,11,Hồ Chí Minh
2022-10,IOS,19,Hồ Chí Minh
2022-11,IOS,25,Hồ Chí Minh
2022-12,IOS,10,Hồ Chí Minh
2023-01,IOS,29,Hồ Chí Minh
2023-02,IOS,16,Hồ Chí Minh
2023-03,IOS,25,Hồ Chí Minh
2023-04,IOS,14,Hồ Chí Minh
2023-05,IOS,22,Hồ Chí Minh
2023-06,IOS,22,Hồ Chí Minh
2023-07,IOS,24,Hồ Chí Minh
2023-08,IOS,26,Hồ Chí Minh
2023-09,IOS,24,Hồ Chí Minh
2023-10,IOS,24,Hồ Chí Minh
2023-11,IOS,28,Hồ Chí Minh
2023-12,IOS,34,Hồ Chí Minh
2024-01,IOS,21,Hồ Chí Minh
2024-02,IOS,24,Hồ Chí Minh
2024-03,IOS,29,Hồ Chí Minh
2024-04,IOS,25,Hồ Chí Minh
2024-05,IOS,27,Hồ Chí Minh
2015-01,IOS,21,Đà Nẵng
2015-02,IOS,2,Đà Nẵng
2015-03,IOS,50,Đà Nẵng
2015-04,IOS,62,Đà Nẵng
2015-05,IOS,20,Đà Nẵng
2015-06,IOS,10,Đà Nẵng
2015-07,IOS,44,Đà Nẵng
2015-08,IOS,25,Đà Nẵng
2015-09,IOS,24,Đà Nẵng
2015-10,IOS,8,Đà Nẵng
2015-11,IOS,36,Đà Nẵng
2015-12,IOS,21,Đà Nẵng
2016-01,IOS,51,Đà Nẵng
2016-02,IOS,22,Đà Nẵng
2016-03,IOS,31,Đà Nẵng
2016-04,IOS,20,Đà Nẵng
2016-05,IOS,16,Đà Nẵng
2016-06,IOS,74,Đà Nẵng
2016-07,IOS,19,Đà Nẵng
2016-08,IOS,25,Đà Nẵng
2016-09,IOS,26,Đà Nẵng
2016-10,IOS,59,Đà Nẵng
2016-11,IOS,17,Đà Nẵng
2016-12,IOS,34,Đà Nẵng
2017-01,IOS,18,Đà Nẵng
2017-02,IOS,29,Đà Nẵng
2017-03,IOS,49,Đà Nẵng
2017-04,IOS,35,Đà Nẵng
2017-05,IOS,31,Đà Nẵng
2017-06,IOS,51,Đà Nẵng
2017-07,IOS,62,Đà Nẵng
2017-08,IOS,46,Đà Nẵng
2017-09,IOS,28,Đà Nẵng
2017-10,IOS,29,Đà Nẵng
2017-11,IOS,40,Đà Nẵng
2017-12,IOS,34,Đà Nẵng
2018-01,IOS,28,Đà Nẵng
2018-02,IOS,28,Đà Nẵng
2018-03,IOS,39,Đà Nẵng
2018-04,IOS,25,Đà Nẵng
2018-05,IOS,84,Đà Nẵng
2018-06,IOS,47,Đà Nẵng
2018-07,IOS,39,Đà Nẵng
2018-08,IOS,38,Đà Nẵng
2018-09,IOS,67,Đà Nẵng
2018-10,IOS,81,Đà Nẵng
2018-11,IOS,27,Đà Nẵng
2018-12,IOS,49,Đà Nẵng
2019-01,IOS,34,Đà Nẵng
2019-02,IOS,34,Đà Nẵng
2019-03,IOS,31,Đà Nẵng
2019-04,IOS,54,Đà Nẵng
2019-05,IOS,22,Đà Nẵng
2019-06,IOS,78,Đà Nẵng
2019-07,IOS,35,Đà Nẵng
2019-08,IOS,76,Đà Nẵng
2019-09,IOS,74,Đà Nẵng
2019-10,IOS,37,Đà Nẵng
2019-11,IOS,71,Đà Nẵng
2019-12,IOS,18,Đà Nẵng
2020-01,IOS,11,Đà Nẵng
2020-02,IOS,21,Đà Nẵng
2020-03,IOS,41,Đà Nẵng
2020-04,IOS,27,Đà Nẵng
2020-05,IOS,25,Đà Nẵng
2020-06,IOS,15,Đà Nẵng
2020-07,IOS,17,Đà Nẵng
2020-08,IOS,42,Đà Nẵng
2020-09,IOS,10,Đà Nẵng
2020-10,IOS,37,Đà Nẵng
2020-11,IOS,27,Đà Nẵng
2020-12,IOS,40,Đà Nẵng
2021-01,IOS,28,Đà Nẵng
2021-02,IOS,32,Đà Nẵng
2021-03,IOS,56,Đà Nẵng
2021-04,IOS,56,Đà Nẵng
2021-05,IOS,34,Đà Nẵng
2021-06,IOS,34,Đà Nẵng
2021-07,IOS,45,Đà Nẵng
2021-08,IOS,53,Đà Nẵng
2021-09,IOS,43,Đà Nẵng
2021-10,IOS,40,Đà Nẵng
2021-11,IOS,37,Đà Nẵng
2021-12,IOS,38,Đà Nẵng
2022-01,IOS,36,Đà Nẵng
2022-02,IOS,36,Đà Nẵng
2022-03,IOS,107,Đà Nẵng
2022-04,IOS,50,Đà Nẵng
2022-05,IOS,36,Đà Nẵng
2022-06,IOS,42,Đà Nẵng
2022-07,IOS,34,Đà Nẵng
2022-08,IOS,31,Đà Nẵng
2022-09,IOS,14,Đà Nẵng
2022-10,IOS,18,Đà Nẵng
2022-11,IOS,28,Đà Nẵng
2022-12,IOS,12,Đà Nẵng
2023-01,IOS,26,Đà Nẵng
2023-02,IOS,22,Đà Nẵng
2023-03,IOS,21,Đà Nẵng
2023-04,IOS,30,Đà Nẵng
2023-05,IOS,19,Đà Nẵng
2023-06,IOS,27,Đà Nẵng
2023-07,IOS,26,Đà Nẵng
2023-08,IOS,32,Đà Nẵng
2023-09,IOS,23,Đà Nẵng
2023-10,IOS,27,Đà Nẵng
2023-11,IOS,31,Đà Nẵng
2023-12,IOS,19,Đà Nẵng
2024-01,IOS,21,Đà Nẵng
2024-02,IOS,30,Đà Nẵng
2024-03,IOS,22,Đà Nẵng
2024-04,IOS,20,Đà Nẵng
2024-05,IOS,30,Đà Nẵng
2019-01,IOT,2,Hà Nội
2019-01,IOT,2,Hồ Chí Minh
2019-01,IOT,2,Đà Nẵng
2020-07,ITHELPDESK,1,Hà Nội
2020-07,ITHELPDESK,1,Hồ Chí Minh
2020-07,ITHELPDESK,1,Đà Nẵng
2015-01,JAVA,202,Hà Nội
2015-02,JAVA,25,Hà Nội
2015-03,JAVA,211,Hà Nội
2015-04,JAVA,124,Hà Nội
2015-05,JAVA,109,Hà Nội
2015-06,JAVA,100,Hà Nội
2015-07,JAVA,70,Hà Nội
2015-08,JAVA,53,Hà Nội
2015-09,JAVA,55,Hà Nội
2015-10,JAVA,39,Hà Nội
2015-11,JAVA,32,Hà Nội
2015-12,JAVA,44,Hà Nội
2016-01,JAVA,80,Hà Nội
2016-02,JAVA,104,Hà Nội
2016-03,JAVA,65,Hà Nội
2016-04,JAVA,176,Hà Nội
2016-05,JAVA,41,Hà Nội
2016-06,JAVA,149,Hà Nội
2016-07,JAVA,118,Hà Nội
2016-08,JAVA,179,Hà Nội
2016-09,JAVA,73,Hà Nội
2016-10,JAVA,96,Hà Nội
2016-11,JAVA,68,Hà Nội
2016-12,JAVA,113,Hà Nội
2017-01,JAVA,18,Hà Nội
2017-02,JAVA,120,Hà Nội
2017-03,JAVA,136,Hà Nội
2017-04,JAVA,188,Hà Nội
2017-05,JAVA,157,Hà Nội
2017-06,JAVA,238,Hà Nội
2017-07,JAVA,211,Hà Nội
2017-08,JAVA,189,Hà Nội
2017-09,JAVA,149,Hà Nội
2017-10,JAVA,144,Hà Nội
2017-11,JAVA,147,Hà Nội
2017-12,JAVA,73,Hà Nội
2018-01,JAVA,88,Hà Nội
2018-02,JAVA,121,Hà Nội
2018-03,JAVA,139,Hà Nội
2018-04,JAVA,86,Hà Nội
2018-05,JAVA,291,Hà Nội
2018-06,JAVA,336,Hà Nội
2018-07,JAVA,231,Hà Nội
2018-08,JAVA,109,Hà Nội
2018-09,JAVA,254,Hà Nội
2018-10,JAVA,158,Hà Nội
2018-11,JAVA,212,Hà Nội
2018-12,JAVA,163,Hà Nội
2019-01,JAVA,241,Hà Nội
2019-02,JAVA,254,Hà Nội
2019-03,JAVA,322,Hà Nội
2019-04,JAVA,244,Hà Nội
2019-05,JAVA,311,Hà Nội
2019-06,JAVA,214,Hà Nội
2019-07,JAVA,178,Hà Nội
2019-08,JAVA,276,Hà Nội
2019-09,JAVA,192,Hà Nội
2019-10,JAVA,163,Hà Nội
2019-11,JAVA,360,Hà Nội
2019-12,JAVA,98,Hà Nội
2020-01,JAVA,53,Hà Nội
2020-02,JAVA,106,Hà Nội
2020-03,JAVA,173,Hà Nội
2020-04,JAVA,159,Hà Nội
2020-05,JAVA,68,Hà Nội
2020-06,JAVA,74,Hà Nội
2020-07,JAVA,137,Hà Nội
2020-08,JAVA,184,Hà Nội
2020-09,JAVA,43,Hà Nội
2020-10,JAVA,74,Hà Nội
2020-11,JAVA,55,Hà Nội
2020-12,JAVA,91,Hà Nội
2021-01,JAVA,146,Hà Nội
2021-02,JAVA,111,Hà Nội
2021-03,JAVA,127,Hà Nội
2021-04,JAVA,138,Hà Nội
2021-05,JAVA,205,Hà Nội
2021-06,JAVA,253,Hà Nội
2021-07,JAVA,250,Hà Nội
2021-08,JAVA,195,Hà Nội
2021-09,JAVA,268,Hà Nội
2021-10,JAVA,155,Hà Nội
2021-11,JAVA,71,Hà Nội
2021-12,JAVA,118,Hà Nội
2022-01,JAVA,84,Hà Nội
2022-02,JAVA,121,Hà Nội
2022-03,JAVA,91,Hà Nội
2022-04,JAVA,114,Hà Nội
2022-05,JAVA,102,Hà Nội
2022-06,JAVA,71,Hà Nội
2022-07,JAVA,77,Hà Nội
2022-08,JAVA,68,Hà Nội
2022-09,JAVA,97,Hà Nội
2022-10,JAVA,131,Hà Nội
2022-11,JAVA,64,Hà Nội
2022-12,JAVA,63,Hà Nội
2023-01,JAVA,20,Hà Nội
2023-02,JAVA,13,Hà Nội
2023-03,JAVA,26,Hà Nội
2023-04,JAVA,25,Hà Nội
2023-05,JAVA,19,Hà Nội
2023-06,JAVA,28,Hà Nội
2023-07,JAVA,26,Hà Nội
2023-08,JAVA,27,Hà Nội
2023-09,JAVA,17,Hà Nội
2023-10,JAVA,26,Hà Nội
2023-11,JAVA,25,Hà Nội
2023-12,JAVA,22,Hà Nội
2024-01,JAVA,23,Hà Nội
2024-02,JAVA,20,Hà Nội
2024-03,JAVA,22,Hà Nội
2024-04,JAVA,15,Hà Nội
2024-05,JAVA,20,Hà Nội
2015-01,JAVA,202,Hồ Chí Minh
2015-02,JAVA,17,Hồ Chí Minh
2015-03,JAVA,250,Hồ Chí Minh
2015-04,JAVA,117,Hồ Chí Minh
2015-05,JAVA,115,Hồ Chí Minh
2015-06,JAVA,135,Hồ Chí Minh
2015-07,JAVA,91,Hồ Chí Minh
2015-08,JAVA,58,Hồ Chí Minh
2015-09,JAVA,64,Hồ Chí Minh
2015-10,JAVA,39,Hồ Chí Minh
2015-11,JAVA,30,Hồ Chí Minh
2015-12,JAVA,44,Hồ Chí Minh
2016-01,JAVA,81,Hồ Chí Minh
2016-02,JAVA,90,Hồ Chí Minh
2016-03,JAVA,49,Hồ Chí Minh
2016-04,JAVA,182,Hồ Chí Minh
2016-05,JAVA,35,Hồ Chí Minh
2016-06,JAVA,165,Hồ Chí Minh
2016-07,JAVA,120,Hồ Chí Minh
2016-08,JAVA,161,Hồ Chí Minh
2016-09,JAVA,87,Hồ Chí Minh
2016-10,JAVA,121,Hồ Chí Minh
2016-11,JAVA,52,Hồ Chí Minh
2016-12,JAVA,158,Hồ Chí Minh
2017-01,JAVA,21,Hồ Chí Minh
2017-02,JAVA,94,Hồ Chí Minh
2017-03,JAVA,141,Hồ Chí Minh
2017-04,JAVA,146,Hồ Chí Minh
2017-05,JAVA,154,Hồ Chí Minh
2017-06,JAVA,218,Hồ Chí Minh
2017-07,JAVA,212,Hồ Chí Minh
2017-08,JAVA,182,Hồ Chí Minh
2017-09,JAVA,178,Hồ Chí Minh
2017-10,JAVA,160,Hồ Chí Minh
2017-11,JAVA,125,Hồ Chí Minh
2017-12,JAVA,72,Hồ Chí Minh
2018-01,JAVA,70,Hồ Chí Minh
2018-02,JAVA,153,Hồ Chí Minh
2018-03,JAVA,139,Hồ Chí Minh
2018-04,JAVA,120,Hồ Chí Minh
2018-05,JAVA,245,Hồ Chí Minh
2018-06,JAVA,327,Hồ Chí Minh
2018-07,JAVA,203,Hồ Chí Minh
2018-08,JAVA,101,Hồ Chí Minh
2018-09,JAVA,208,Hồ Chí Minh
2018-10,JAVA,227,Hồ Chí Minh
2018-11,JAVA,195,Hồ Chí Minh
2018-12,JAVA,188,Hồ Chí Minh
2019-01,JAVA,212,Hồ Chí Minh
2019-02,JAVA,186,Hồ Chí Minh
2019-03,JAVA,258,Hồ Chí Minh
2019-04,JAVA,170,Hồ Chí Minh
2019-05,JAVA,303,Hồ Chí Minh
2019-06,JAVA,161,Hồ Chí Minh
2019-07,JAVA,205,Hồ Chí Minh
2019-08,JAVA,244,Hồ Chí Minh
2019-09,JAVA,219,Hồ Chí Minh
2019-10,JAVA,191,Hồ Chí Minh
2019-11,JAVA,411,Hồ Chí Minh
2019-12,JAVA,88,Hồ Chí Minh
2020-01,JAVA,51,Hồ Chí Minh
2020-02,JAVA,101,Hồ Chí Minh
2020-03,JAVA,164,Hồ Chí Minh
2020-04,JAVA,163,Hồ Chí Minh
2020-05,JAVA,57,Hồ Chí Minh
2020-06,JAVA,86,Hồ Chí Minh
2020-07,JAVA,131,Hồ Chí Minh
2020-08,JAVA,188,Hồ Chí Minh
2020-09,JAVA,36,Hồ Chí Minh
2020-10,JAVA,92,Hồ Chí Minh
2020-11,JAVA,52,Hồ Chí Minh
2020-12,JAVA,66,Hồ Chí Minh
2021-01,JAVA,156,Hồ Chí Minh
2021-02,JAVA,99,Hồ Chí Minh
2021-03,JAVA,138,Hồ Chí Minh
2021-04,JAVA,103,Hồ Chí Minh
2021-05,JAVA,152,Hồ Chí Minh
2021-06,JAVA,219,Hồ Chí Minh
2021-07,JAVA,219,Hồ Chí Minh
2021-08,JAVA,209,Hồ Chí Minh
2021-09,JAVA,259,Hồ Chí Minh
2021-10,JAVA,194,Hồ Chí Minh
2021-11,JAVA,78,Hồ Chí Minh
2021-12,JAVA,107,Hồ Chí Minh
2022-01,JAVA,75,Hồ Chí Minh
2022-02,JAVA,115,Hồ Chí Minh
2022-03,JAVA,96,Hồ Chí Minh
2022-04,JAVA,118,Hồ Chí Minh
2022-05,JAVA,106,Hồ Chí Minh
2022-06,JAVA,74,Hồ Chí Minh
2022-07,JAVA,85,Hồ Chí Minh
2022-08,JAVA,57,Hồ Chí Minh
2022-09,JAVA,88,Hồ Chí Minh
2022-10,JAVA,125,Hồ Chí Minh
2022-11,JAVA,52,Hồ Chí Minh
2022-12,JAVA,66,Hồ Chí Minh
2023-01,JAVA,17,Hồ Chí Minh
2023-02,JAVA,18,Hồ Chí Minh
2023-03,JAVA,31,Hồ Chí Minh
2023-04,JAVA,26,Hồ Chí Minh
2023-05,JAVA,37,Hồ Chí Minh
2023-06,JAVA,29,Hồ Chí Minh
2023-07,JAVA,29,Hồ Chí Minh
2023-08,JAVA,31,Hồ Chí Minh
2023-09,JAVA,17,Hồ Chí Minh
2023-10,JAVA,27,Hồ Chí Minh
2023-11,JAVA,33,Hồ Chí Minh
2023-12,JAVA,18,Hồ Chí Minh
2024-01,JAVA,26,Hồ Chí Minh
2024-02,JAVA,29,Hồ Chí Minh
2024-03,JAVA,25,Hồ Chí Minh
2024-04,JAVA,22,Hồ Chí Minh
2024-05,JAVA,30,Hồ Chí Minh
2015-01,JAVA,224,Đà Nẵng
2015-02,JAVA,26,Đà Nẵng
2015-03,JAVA,209,Đà Nẵng
2015-04,JAVA,143,Đà Nẵng
2015-05,JAVA,100,Đà Nẵng
2015-06,JAVA,114,Đà Nẵng
2015-07,JAVA,79,Đà Nẵng
2015-08,JAVA,51,Đà Nẵng
2015-09,JAVA,56,Đà Nẵng
2015-10,JAVA,44,Đà Nẵng
2015-11,JAVA,28,Đà Nẵng
2015-12,JAVA,50,Đà Nẵng
2016-01,JAVA,84,Đà Nẵng
2016-02,JAVA,105,Đà Nẵng
2016-03,JAVA,59,Đà Nẵng
2016-04,JAVA,218,Đà Nẵng
2016-05,JAVA,36,Đà Nẵng
2016-06,JAVA,139,Đà Nẵng
2016-07,JAVA,119,Đà Nẵng
2016-08,JAVA,169,Đà Nẵng
2016-09,JAVA,76,Đà Nẵng
2016-10,JAVA,105,Đà Nẵng
2016-11,JAVA,65,Đà Nẵng
2016-12,JAVA,136,Đà Nẵng
2017-01,JAVA,19,Đà Nẵng
2017-02,JAVA,104,Đà Nẵng
2017-03,JAVA,138,Đà Nẵng
2017-04,JAVA,179,Đà Nẵng
2017-05,JAVA,188,Đà Nẵng
2017-06,JAVA,228,Đà Nẵng
2017-07,JAVA,179,Đà Nẵng
2017-08,JAVA,161,Đà Nẵng
2017-09,JAVA,158,Đà Nẵng
2017-10,JAVA,157,Đà Nẵng
2017-11,JAVA,131,Đà Nẵng
2017-12,JAVA,73,Đà Nẵng
2018-01,JAVA,77,Đà Nẵng
2018-02,JAVA,145,Đà Nẵng
2018-03,JAVA,139,Đà Nẵng
2018-04,JAVA,107,Đà Nẵng
2018-05,JAVA,300,Đà Nẵng
2018-06,JAVA,312,Đà Nẵng
2018-07,JAVA,213,Đà Nẵng
2018-08,JAVA,107,Đà Nẵng
2018-09,JAVA,258,Đà Nẵng
2018-10,JAVA,192,Đà Nẵng
2018-11,JAVA,215,Đà Nẵng
2018-12,JAVA,164,Đà Nẵng
2019-01,JAVA,219,Đà Nẵng
2019-02,JAVA,219,Đà Nẵng
2019-03,JAVA,321,Đà Nẵng
2019-04,JAVA,206,Đà Nẵng
2019-05,JAVA,348,Đà Nẵng
2019-06,JAVA,194,Đà Nẵng
2019-07,JAVA,208,Đà Nẵng
2019-08,JAVA,259,Đà Nẵng
2019-09,JAVA,234,Đà Nẵng
2019-10,JAVA,195,Đà Nẵng
2019-11,JAVA,397,Đà Nẵng
2019-12,JAVA,104,Đà Nẵng
2020-01,JAVA,58,Đà Nẵng
2020-02,JAVA,122,Đà Nẵng
2020-03,JAVA,158,Đà Nẵng
2020-04,JAVA,184,Đà Nẵng
2020-05,JAVA,62,Đà Nẵng
2020-06,JAVA,76,Đà Nẵng
2020-07,JAVA,143,Đà Nẵng
2020-08,JAVA,202,Đà Nẵng
2020-09,JAVA,36,Đà Nẵng
2020-10,JAVA,79,Đà Nẵng
2020-11,JAVA,60,Đà Nẵng
2020-12,JAVA,80,Đà Nẵng
2021-01,JAVA,142,Đà Nẵng
2021-02,JAVA,115,Đà Nẵng
2021-03,JAVA,127,Đà Nẵng
2021-04,JAVA,127,Đà Nẵng
2021-05,JAVA,183,Đà Nẵng
2021-06,JAVA,234,Đà Nẵng
2021-07,JAVA,268,Đà Nẵng
2021-08,JAVA,220,Đà Nẵng
2021-09,JAVA,262,Đà Nẵng
2021-10,JAVA,182,Đà Nẵng
2021-11,JAVA,70,Đà Nẵng
2021-12,JAVA,100,Đà Nẵng
2022-01,JAVA,82,Đà Nẵng
2022-02,JAVA,136,Đà Nẵng
2022-03,JAVA,103,Đà Nẵng
2022-04,JAVA,113,Đà Nẵng
2022-05,JAVA,120,Đà Nẵng
2022-06,JAVA,64,Đà Nẵng
2022-07,JAVA,94,Đà Nẵng
2022-08,JAVA,58,Đà Nẵng
2022-09,JAVA,82,Đà Nẵng
2022-10,JAVA,111,Đà Nẵng
2022-11,JAVA,59,Đà Nẵng
2022-12,JAVA,61,Đà Nẵng
2023-01,JAVA,21,Đà Nẵng
2023-02,JAVA,25,Đà Nẵng
2023-03,JAVA,34,Đà Nẵng
2023-04,JAVA,26,Đà Nẵng
2023-05,JAVA,23,Đà Nẵng
2023-06,JAVA,30,Đà Nẵng
2023-07,JAVA,15,Đà Nẵng
2023-08,JAVA,18,Đà Nẵng
2023-09,JAVA,25,Đà Nẵng
2023-10,JAVA,34,Đà Nẵng
2023-11,JAVA,20,Đà Nẵng
2023-12,JAVA,22,Đà Nẵng
2024-01,JAVA,24,Đà Nẵng
2024-02,JAVA,26,Đà Nẵng
2024-03,JAVA,26,Đà Nẵng
2024-04,JAVA,24,Đà Nẵng
2024-05,JAVA,33,Đà Nẵng
2019-08,JAVADEV,2,Hà Nội
2019-10,JAVADEV,2,Hà Nội
2019-12,JAVADEV,12,Hà Nội
2019-08,JAVADEV,2,Hồ Chí Minh
2019-10,JAVADEV,2,Hồ Chí Minh
2019-12,JAVADEV,13,Hồ Chí Minh
2019-08,JAVADEV,2,Đà Nẵng
2019-10,JAVADEV,2,Đà Nẵng
2019-12,JAVADEV,12,Đà Nẵng
2019-04,JAVASCPRIT,2,Hà Nội
2019-06,JAVASCPRIT,2,Hà Nội
2019-04,JAVASCPRIT,2,Hồ Chí Minh
2019-06,JAVASCPRIT,2,Hồ Chí Minh
2019-04,JAVASCPRIT,2,Đà Nẵng
2019-06,JAVASCPRIT,2,Đà Nẵng
2019-02,JAVASCRIPT,2,Hà Nội
2019-04,JAVASCRIPT,3,Hà Nội
2019-05,JAVASCRIPT,4,Hà Nội
2019-06,JAVASCRIPT,42,Hà Nội
2019-07,JAVASCRIPT,17,Hà Nội
2019-08,JAVASCRIPT,7,Hà Nội
2019-09,JAVASCRIPT,15,Hà Nội
2019-10,JAVASCRIPT,6,Hà Nội
2019-11,JAVASCRIPT,4,Hà Nội
2019-12,JAVASCRIPT,2,Hà Nội
2020-03,JAVASCRIPT,2,Hà Nội
2020-04,JAVASCRIPT,2,Hà Nội
2021-03,JAVASCRIPT,13,Hà Nội
2021-04,JAVASCRIPT,10,Hà Nội
2021-05,JAVASCRIPT,36,Hà Nội
2021-07,JAVASCRIPT,11,Hà Nội
2021-08,JAVASCRIPT,6,Hà Nội
2021-10,JAVASCRIPT,4,Hà Nội
2021-11,JAVASCRIPT,7,Hà Nội
2021-12,JAVASCRIPT,2,Hà Nội
2022-01,JAVASCRIPT,7,Hà Nội
2022-02,JAVASCRIPT,2,Hà Nội
2022-03,JAVASCRIPT,2,Hà Nội
2022-06,JAVASCRIPT,2,Hà Nội
2022-07,JAVASCRIPT,2,Hà Nội
2022-08,JAVASCRIPT,2,Hà Nội
2022-09,JAVASCRIPT,2,Hà Nội
2022-11,JAVASCRIPT,4,Hà Nội
2019-02,JAVASCRIPT,2,Hồ Chí Minh
2019-04,JAVASCRIPT,4,Hồ Chí Minh
2019-05,JAVASCRIPT,3,Hồ Chí Minh
2019-06,JAVASCRIPT,35,Hồ Chí Minh
2019-07,JAVASCRIPT,20,Hồ Chí Minh
2019-08,JAVASCRIPT,9,Hồ Chí Minh
2019-09,JAVASCRIPT,14,Hồ Chí Minh
2019-10,JAVASCRIPT,6,Hồ Chí Minh
2019-11,JAVASCRIPT,4,Hồ Chí Minh
2019-12,JAVASCRIPT,3,Hồ Chí Minh
2020-03,JAVASCRIPT,2,Hồ Chí Minh
2020-04,JAVASCRIPT,2,Hồ Chí Minh
2021-03,JAVASCRIPT,9,Hồ Chí Minh
2021-04,JAVASCRIPT,12,Hồ Chí Minh
2021-05,JAVASCRIPT,33,Hồ Chí Minh
2021-07,JAVASCRIPT,8,Hồ Chí Minh
2021-08,JAVASCRIPT,6,Hồ Chí Minh
2021-10,JAVASCRIPT,4,Hồ Chí Minh
2021-11,JAVASCRIPT,8,Hồ Chí Minh
2021-12,JAVASCRIPT,2,Hồ Chí Minh
2022-01,JAVASCRIPT,5,Hồ Chí Minh
2022-02,JAVASCRIPT,2,Hồ Chí Minh
2022-03,JAVASCRIPT,2,Hồ Chí Minh
2022-06,JAVASCRIPT,2,Hồ Chí Minh
2022-07,JAVASCRIPT,2,Hồ Chí Minh
2022-08,JAVASCRIPT,2,Hồ Chí Minh
2022-09,JAVASCRIPT,2,Hồ Chí Minh
2022-11,JAVASCRIPT,3,Hồ Chí Minh
2019-02,JAVASCRIPT,2,Đà Nẵng
2019-04,JAVASCRIPT,4,Đà Nẵng
2019-05,JAVASCRIPT,4,Đà Nẵng
2019-06,JAVASCRIPT,35,Đà Nẵng
2019-07,JAVASCRIPT,21,Đà Nẵng
2019-08,JAVASCRIPT,9,Đà Nẵng
2019-09,JAVASCRIPT,13,Đà Nẵng
2019-10,JAVASCRIPT,5,Đà Nẵng
2019-11,JAVASCRIPT,4,Đà Nẵng
2019-12,JAVASCRIPT,3,Đà Nẵng
2020-03,JAVASCRIPT,2,Đà Nẵng
2020-04,JAVASCRIPT,2,Đà Nẵng
2021-03,JAVASCRIPT,11,Đà Nẵng
2021-04,JAVASCRIPT,11,Đà Nẵng
2021-05,JAVASCRIPT,31,Đà Nẵng
2021-07,JAVASCRIPT,10,Đà Nẵng
2021-08,JAVASCRIPT,7,Đà Nẵng
2021-10,JAVASCRIPT,4,Đà Nẵng
2021-11,JAVASCRIPT,8,Đà Nẵng
2021-12,JAVASCRIPT,2,Đà Nẵng
2022-01,JAVASCRIPT,6,Đà Nẵng
2022-02,JAVASCRIPT,2,Đà Nẵng
2022-03,JAVASCRIPT,2,Đà Nẵng
2022-06,JAVASCRIPT,2,Đà Nẵng
2022-07,JAVASCRIPT,2,Đà Nẵng
2022-08,JAVASCRIPT,2,Đà Nẵng
2022-09,JAVASCRIPT,2,Đà Nẵng
2022-11,JAVASCRIPT,4,Đà Nẵng
2019-01,JAVASCRIPTS,5,Hà Nội
2020-02,JAVASCRIPTS,2,Hà Nội
2020-03,JAVASCRIPTS,2,Hà Nội
2020-09,JAVASCRIPTS,1,Hà Nội
2020-10,JAVASCRIPTS,9,Hà Nội
2020-11,JAVASCRIPTS,8,Hà Nội
2020-12,JAVASCRIPTS,7,Hà Nội
2019-01,JAVASCRIPTS,4,Hồ Chí Minh
2020-02,JAVASCRIPTS,2,Hồ Chí Minh
2020-03,JAVASCRIPTS,2,Hồ Chí Minh
2020-09,JAVASCRIPTS,1,Hồ Chí Minh
2020-10,JAVASCRIPTS,8,Hồ Chí Minh
2020-11,JAVASCRIPTS,11,Hồ Chí Minh
2020-12,JAVASCRIPTS,6,Hồ Chí Minh
2019-01,JAVASCRIPTS,5,Đà Nẵng
2020-02,JAVASCRIPTS,2,Đà Nẵng
2020-03,JAVASCRIPTS,2,Đà Nẵng
2020-09,JAVASCRIPTS,1,Đà Nẵng
2020-10,JAVASCRIPTS,8,Đà Nẵng
2020-11,JAVASCRIPTS,10,Đà Nẵng
2020-12,JAVASCRIPTS,6,Đà Nẵng
2020-08,JUNIOR,1,Hà Nội
2020-09,JUNIOR,1,Hà Nội
2020-10,JUNIOR,12,Hà Nội
2020-11,JUNIOR,3,Hà Nội
2022-06,JUNIOR,11,Hà Nội
2022-08,JUNIOR,2,Hà Nội
2020-08,JUNIOR,1,Hồ Chí Minh
2020-09,JUNIOR,1,Hồ Chí Minh
